id,name,ibge_code,country_id:id,state_id:id
city_3117801,Conceição dos Ouros,17801,base.br,base.state_br_mg
city_3117836,Cônego Marinho,17836,base.br,base.state_br_mg
city_3117876,Confins,17876,base.br,base.state_br_mg
city_1505650,Placas,5650,base.br,base.state_br_pa
city_3117900,Congonhal,17900,base.br,base.state_br_mg
city_3118007,Congonhas,18007,base.br,base.state_br_mg
city_3118106,Congonhas do Norte,18106,base.br,base.state_br_mg
city_3118205,Conquista,18205,base.br,base.state_br_mg
city_3118304,Conselheiro Lafaiete,18304,base.br,base.state_br_mg
city_3118403,Conselheiro Pena,18403,base.br,base.state_br_mg
city_3118502,Consolação,18502,base.br,base.state_br_mg
city_3118601,Contagem,18601,base.br,base.state_br_mg
city_3118700,Coqueiral,18700,base.br,base.state_br_mg
city_3118809,Coração de Jesus,18809,base.br,base.state_br_mg
city_1505700,Ponta de Pedras,5700,base.br,base.state_br_pa
city_3118908,Cordisburgo,18908,base.br,base.state_br_mg
city_3119005,Cordislândia,19005,base.br,base.state_br_mg
city_3119104,Corinto,19104,base.br,base.state_br_mg
city_3119203,Coroaci,19203,base.br,base.state_br_mg
city_3119302,Coromandel,19302,base.br,base.state_br_mg
city_3119401,Coronel Fabriciano,19401,base.br,base.state_br_mg
city_3119500,Coronel Murta,19500,base.br,base.state_br_mg
city_3119609,Coronel Pacheco,19609,base.br,base.state_br_mg
city_3119708,Coronel Xavier Chaves,19708,base.br,base.state_br_mg
city_3119807,Córrego Danta,19807,base.br,base.state_br_mg
city_1505809,Portel,5809,base.br,base.state_br_pa
city_3119906,Córrego do Bom Jesus,19906,base.br,base.state_br_mg
city_3119955,Córrego Fundo,19955,base.br,base.state_br_mg
city_3120003,Córrego Novo,20003,base.br,base.state_br_mg
city_3120102,Couto de Magalhães de Minas,20102,base.br,base.state_br_mg
city_3120151,Crisólita,20151,base.br,base.state_br_mg
city_3120201,Cristais,20201,base.br,base.state_br_mg
city_3120300,Cristália,20300,base.br,base.state_br_mg
city_3120409,Cristiano Otoni,20409,base.br,base.state_br_mg
city_3120508,Cristina,20508,base.br,base.state_br_mg
city_3120607,Crucilândia,20607,base.br,base.state_br_mg
city_1505908,Porto de Moz,5908,base.br,base.state_br_pa
city_3120706,Cruzeiro da Fortaleza,20706,base.br,base.state_br_mg
city_3120805,Cruzília,20805,base.br,base.state_br_mg
city_3120839,Cuparaque,20839,base.br,base.state_br_mg
city_3120870,Curral de Dentro,20870,base.br,base.state_br_mg
city_3120904,Curvelo,20904,base.br,base.state_br_mg
city_3121001,Datas,21001,base.br,base.state_br_mg
city_3121100,Delfim Moreira,21100,base.br,base.state_br_mg
city_3121209,Delfinópolis,21209,base.br,base.state_br_mg
city_3121258,Delta,21258,base.br,base.state_br_mg
city_3121308,Descoberto,21308,base.br,base.state_br_mg
city_1506005,Prainha,6005,base.br,base.state_br_pa
city_3121407,Desterro de Entre Rios,21407,base.br,base.state_br_mg
city_3121506,Desterro do Melo,21506,base.br,base.state_br_mg
city_3121605,Diamantina,21605,base.br,base.state_br_mg
city_3121704,Diogo de Vasconcelos,21704,base.br,base.state_br_mg
city_3121803,Dionísio,21803,base.br,base.state_br_mg
city_3121902,Divinésia,21902,base.br,base.state_br_mg
city_3122009,Divino,22009,base.br,base.state_br_mg
city_3122108,Divino das Laranjeiras,22108,base.br,base.state_br_mg
city_3122207,Divinolândia de Minas,22207,base.br,base.state_br_mg
city_3122306,Divinópolis,22306,base.br,base.state_br_mg
city_1506104,Primavera,6104,base.br,base.state_br_pa
city_3122355,Divisa Alegre,22355,base.br,base.state_br_mg
city_3122405,Divisa Nova,22405,base.br,base.state_br_mg
city_3122454,Divisópolis,22454,base.br,base.state_br_mg
city_3122470,Dom Bosco,22470,base.br,base.state_br_mg
city_3122504,Dom Cavati,22504,base.br,base.state_br_mg
city_3122603,Dom Joaquim,22603,base.br,base.state_br_mg
city_3122702,Dom Silvério,22702,base.br,base.state_br_mg
city_3122801,Dom Viçoso,22801,base.br,base.state_br_mg
city_3122900,Dona Eusébia,22900,base.br,base.state_br_mg
city_3123007,Dores de Campos,23007,base.br,base.state_br_mg
city_1100346,Alvorada D'Oeste,346,base.br,base.state_br_ro
city_1506112,Quatipuru,6112,base.br,base.state_br_pa
city_3123106,Dores de Guanhães,23106,base.br,base.state_br_mg
city_3123205,Dores do Indaiá,23205,base.br,base.state_br_mg
city_3123304,Dores do Turvo,23304,base.br,base.state_br_mg
city_3123403,Doresópolis,23403,base.br,base.state_br_mg
city_3123502,Douradoquara,23502,base.br,base.state_br_mg
city_3123528,Durandé,23528,base.br,base.state_br_mg
city_3123601,Elói Mendes,23601,base.br,base.state_br_mg
city_3123700,Engenheiro Caldas,23700,base.br,base.state_br_mg
city_3123809,Engenheiro Navarro,23809,base.br,base.state_br_mg
city_3123858,Entre Folhas,23858,base.br,base.state_br_mg
city_1506138,Redenção,6138,base.br,base.state_br_pa
city_3123908,Entre Rios de Minas,23908,base.br,base.state_br_mg
city_3124005,Ervália,24005,base.br,base.state_br_mg
city_3124104,Esmeraldas,24104,base.br,base.state_br_mg
city_3124203,Espera Feliz,24203,base.br,base.state_br_mg
city_3124302,Espinosa,24302,base.br,base.state_br_mg
city_3124401,Espírito Santo do Dourado,24401,base.br,base.state_br_mg
city_3124500,Estiva,24500,base.br,base.state_br_mg
city_3124609,Estrela Dalva,24609,base.br,base.state_br_mg
city_3124708,Estrela do Indaiá,24708,base.br,base.state_br_mg
city_3124807,Estrela do Sul,24807,base.br,base.state_br_mg
city_1506161,Rio Maria,6161,base.br,base.state_br_pa
city_3124906,Eugenópolis,24906,base.br,base.state_br_mg
city_3125002,Ewbank da Câmara,25002,base.br,base.state_br_mg
city_3125101,Extrema,25101,base.br,base.state_br_mg
city_3125200,Fama,25200,base.br,base.state_br_mg
city_3125309,Faria Lemos,25309,base.br,base.state_br_mg
city_3125408,Felício dos Santos,25408,base.br,base.state_br_mg
city_3125507,São Gonçalo do Rio Preto,25507,base.br,base.state_br_mg
city_3125606,Felisburgo,25606,base.br,base.state_br_mg
city_3125705,Felixlândia,25705,base.br,base.state_br_mg
city_3125804,Fernandes Tourinho,25804,base.br,base.state_br_mg
city_1506187,Rondon do Pará,6187,base.br,base.state_br_pa
city_3125903,Ferros,25903,base.br,base.state_br_mg
city_3125952,Fervedouro,25952,base.br,base.state_br_mg
city_3126000,Florestal,26000,base.br,base.state_br_mg
city_3126109,Formiga,26109,base.br,base.state_br_mg
city_3126208,Formoso,26208,base.br,base.state_br_mg
city_3126307,Fortaleza de Minas,26307,base.br,base.state_br_mg
city_3126406,Fortuna de Minas,26406,base.br,base.state_br_mg
city_3126505,Francisco Badaró,26505,base.br,base.state_br_mg
city_3126604,Francisco Dumont,26604,base.br,base.state_br_mg
city_3126703,Francisco Sá,26703,base.br,base.state_br_mg
city_1506195,Rurópolis,6195,base.br,base.state_br_pa
city_3126752,Franciscópolis,26752,base.br,base.state_br_mg
city_3126802,Frei Gaspar,26802,base.br,base.state_br_mg
city_3126901,Frei Inocêncio,26901,base.br,base.state_br_mg
city_3126950,Frei Lagonegro,26950,base.br,base.state_br_mg
city_3127008,Fronteira,27008,base.br,base.state_br_mg
city_3127057,Fronteira dos Vales,27057,base.br,base.state_br_mg
city_3127073,Fruta de Leite,27073,base.br,base.state_br_mg
city_3127107,Frutal,27107,base.br,base.state_br_mg
city_3127206,Funilândia,27206,base.br,base.state_br_mg
city_3127305,Galiléia,27305,base.br,base.state_br_mg
city_1506203,Salinópolis,6203,base.br,base.state_br_pa
city_3127339,Gameleiras,27339,base.br,base.state_br_mg
city_3127354,Glaucilândia,27354,base.br,base.state_br_mg
city_3127370,Goiabeira,27370,base.br,base.state_br_mg
city_3127388,Goianá,27388,base.br,base.state_br_mg
city_3127404,Gonçalves,27404,base.br,base.state_br_mg
city_3127503,Gonzaga,27503,base.br,base.state_br_mg
city_3127602,Gouveia,27602,base.br,base.state_br_mg
city_3127701,Governador Valadares,27701,base.br,base.state_br_mg
city_3127800,Grão Mogol,27800,base.br,base.state_br_mg
city_3127909,Grupiara,27909,base.br,base.state_br_mg
city_1506302,Salvaterra,6302,base.br,base.state_br_pa
city_3128006,Guanhães,28006,base.br,base.state_br_mg
city_3128105,Guapé,28105,base.br,base.state_br_mg
city_3128204,Guaraciaba,28204,base.br,base.state_br_mg
city_3128253,Guaraciama,28253,base.br,base.state_br_mg
city_3128303,Guaranésia,28303,base.br,base.state_br_mg
city_3128402,Guarani,28402,base.br,base.state_br_mg
city_3128501,Guarará,28501,base.br,base.state_br_mg
city_3128600,Guarda-Mor,28600,base.br,base.state_br_mg
city_3128709,Guaxupé,28709,base.br,base.state_br_mg
city_3128808,Guidoval,28808,base.br,base.state_br_mg
city_1506351,Santa Bárbara do Pará,6351,base.br,base.state_br_pa
city_3128907,Guimarânia,28907,base.br,base.state_br_mg
city_3129004,Guiricema,29004,base.br,base.state_br_mg
city_3129103,Gurinhatã,29103,base.br,base.state_br_mg
city_3129202,Heliodora,29202,base.br,base.state_br_mg
city_3129301,Iapu,29301,base.br,base.state_br_mg
city_3129400,Ibertioga,29400,base.br,base.state_br_mg
city_3129509,Ibiá,29509,base.br,base.state_br_mg
city_3129608,Ibiaí,29608,base.br,base.state_br_mg
city_3129657,Ibiracatu,29657,base.br,base.state_br_mg
city_3129707,Ibiraci,29707,base.br,base.state_br_mg
city_1506401,Santa Cruz do Arari,6401,base.br,base.state_br_pa
city_3129806,Ibirité,29806,base.br,base.state_br_mg
city_3129905,Ibitiúra de Minas,29905,base.br,base.state_br_mg
city_3130002,Ibituruna,30002,base.br,base.state_br_mg
city_3130051,Icaraí de Minas,30051,base.br,base.state_br_mg
city_3130101,Igarapé,30101,base.br,base.state_br_mg
city_3130200,Igaratinga,30200,base.br,base.state_br_mg
city_3130309,Iguatama,30309,base.br,base.state_br_mg
city_3130408,Ijaci,30408,base.br,base.state_br_mg
city_3130507,Ilicínea,30507,base.br,base.state_br_mg
city_3130556,Imbé de Minas,30556,base.br,base.state_br_mg
city_1506500,Santa Isabel do Pará,6500,base.br,base.state_br_pa
city_3130606,Inconfidentes,30606,base.br,base.state_br_mg
city_3130655,Indaiabira,30655,base.br,base.state_br_mg
city_3130705,Indianópolis,30705,base.br,base.state_br_mg
city_3130804,Ingaí,30804,base.br,base.state_br_mg
city_3130903,Inhapim,30903,base.br,base.state_br_mg
city_3131000,Inhaúma,31000,base.br,base.state_br_mg
city_3131109,Inimutaba,31109,base.br,base.state_br_mg
city_3131158,Ipaba,31158,base.br,base.state_br_mg
city_3131208,Ipanema,31208,base.br,base.state_br_mg
city_3131307,Ipatinga,31307,base.br,base.state_br_mg
city_1100379,Alto Alegre dos Parecis,379,base.br,base.state_br_ro
city_1506559,Santa Luzia do Pará,6559,base.br,base.state_br_pa
city_3131406,Ipiaçu,31406,base.br,base.state_br_mg
city_3131505,Ipuiúna,31505,base.br,base.state_br_mg
city_3131604,Iraí de Minas,31604,base.br,base.state_br_mg
city_3131703,Itabira,31703,base.br,base.state_br_mg
city_3131802,Itabirinha,31802,base.br,base.state_br_mg
city_3131901,Itabirito,31901,base.br,base.state_br_mg
city_3132008,Itacambira,32008,base.br,base.state_br_mg
city_3132107,Itacarambi,32107,base.br,base.state_br_mg
city_3132206,Itaguara,32206,base.br,base.state_br_mg
city_3132305,Itaipé,32305,base.br,base.state_br_mg
city_1506583,Santa Maria das Barreiras,6583,base.br,base.state_br_pa
city_3132404,Itajubá,32404,base.br,base.state_br_mg
city_3132503,Itamarandiba,32503,base.br,base.state_br_mg
city_3132602,Itamarati de Minas,32602,base.br,base.state_br_mg
city_3132701,Itambacuri,32701,base.br,base.state_br_mg
city_3132800,Itambé do Mato Dentro,32800,base.br,base.state_br_mg
city_3132909,Itamogi,32909,base.br,base.state_br_mg
city_3133006,Itamonte,33006,base.br,base.state_br_mg
city_3133105,Itanhandu,33105,base.br,base.state_br_mg
city_3133204,Itanhomi,33204,base.br,base.state_br_mg
city_3133303,Itaobim,33303,base.br,base.state_br_mg
city_1506609,Santa Maria do Pará,6609,base.br,base.state_br_pa
city_3133402,Itapagipe,33402,base.br,base.state_br_mg
city_3133501,Itapecerica,33501,base.br,base.state_br_mg
city_3133600,Itapeva,33600,base.br,base.state_br_mg
city_3133709,Itatiaiuçu,33709,base.br,base.state_br_mg
city_3133758,Itaú de Minas,33758,base.br,base.state_br_mg
city_3133808,Itaúna,33808,base.br,base.state_br_mg
city_3133907,Itaverava,33907,base.br,base.state_br_mg
city_3134004,Itinga,34004,base.br,base.state_br_mg
city_3134103,Itueta,34103,base.br,base.state_br_mg
city_3134202,Ituiutaba,34202,base.br,base.state_br_mg
city_1506708,Santana do Araguaia,6708,base.br,base.state_br_pa
city_3134301,Itumirim,34301,base.br,base.state_br_mg
city_3134400,Iturama,34400,base.br,base.state_br_mg
city_3134509,Itutinga,34509,base.br,base.state_br_mg
city_3134608,Jaboticatubas,34608,base.br,base.state_br_mg
city_3134707,Jacinto,34707,base.br,base.state_br_mg
city_3134806,Jacuí,34806,base.br,base.state_br_mg
city_3134905,Jacutinga,34905,base.br,base.state_br_mg
city_3135001,Jaguaraçu,35001,base.br,base.state_br_mg
city_3135050,Jaíba,35050,base.br,base.state_br_mg
city_3135076,Jampruca,35076,base.br,base.state_br_mg
city_1506807,Santarém,6807,base.br,base.state_br_pa
city_3135100,Janaúba,35100,base.br,base.state_br_mg
city_3135209,Januária,35209,base.br,base.state_br_mg
city_3135308,Japaraíba,35308,base.br,base.state_br_mg
city_3135357,Japonvar,35357,base.br,base.state_br_mg
city_3135407,Jeceaba,35407,base.br,base.state_br_mg
city_3135456,Jenipapo de Minas,35456,base.br,base.state_br_mg
city_3135506,Jequeri,35506,base.br,base.state_br_mg
city_3135605,Jequitaí,35605,base.br,base.state_br_mg
city_3135704,Jequitibá,35704,base.br,base.state_br_mg
city_3135803,Jequitinhonha,35803,base.br,base.state_br_mg
city_1506906,Santarém Novo,6906,base.br,base.state_br_pa
city_3135902,Jesuânia,35902,base.br,base.state_br_mg
city_3136009,Joaíma,36009,base.br,base.state_br_mg
city_3136108,Joanésia,36108,base.br,base.state_br_mg
city_3136207,João Monlevade,36207,base.br,base.state_br_mg
city_3136306,João Pinheiro,36306,base.br,base.state_br_mg
city_3136405,Joaquim Felício,36405,base.br,base.state_br_mg
city_3136504,Jordânia,36504,base.br,base.state_br_mg
city_3136520,José Gonçalves de Minas,36520,base.br,base.state_br_mg
city_3136553,José Raydan,36553,base.br,base.state_br_mg
city_3136579,Josenópolis,36579,base.br,base.state_br_mg
city_1507003,Santo Antônio do Tauá,7003,base.br,base.state_br_pa
city_3136603,Nova União,36603,base.br,base.state_br_mg
city_3136652,Juatuba,36652,base.br,base.state_br_mg
city_3136702,Juiz de Fora,36702,base.br,base.state_br_mg
city_3136801,Juramento,36801,base.br,base.state_br_mg
city_3136900,Juruaia,36900,base.br,base.state_br_mg
city_3136959,Juvenília,36959,base.br,base.state_br_mg
city_3137007,Ladainha,37007,base.br,base.state_br_mg
city_3137106,Lagamar,37106,base.br,base.state_br_mg
city_3137205,Lagoa da Prata,37205,base.br,base.state_br_mg
city_3137304,Lagoa dos Patos,37304,base.br,base.state_br_mg
city_1507102,São Caetano de Odivelas,7102,base.br,base.state_br_pa
city_3137403,Lagoa Dourada,37403,base.br,base.state_br_mg
city_3137502,Lagoa Formosa,37502,base.br,base.state_br_mg
city_3137536,Lagoa Grande,37536,base.br,base.state_br_mg
city_3137601,Lagoa Santa,37601,base.br,base.state_br_mg
city_3137700,Lajinha,37700,base.br,base.state_br_mg
city_3137809,Lambari,37809,base.br,base.state_br_mg
city_3137908,Lamim,37908,base.br,base.state_br_mg
city_3138005,Laranjal,38005,base.br,base.state_br_mg
city_3138104,Lassance,38104,base.br,base.state_br_mg
city_3138203,Lavras,38203,base.br,base.state_br_mg
city_1507151,São Domingos do Araguaia,7151,base.br,base.state_br_pa
city_3138302,Leandro Ferreira,38302,base.br,base.state_br_mg
city_3138351,Leme do Prado,38351,base.br,base.state_br_mg
city_3138401,Leopoldina,38401,base.br,base.state_br_mg
city_3138500,Liberdade,38500,base.br,base.state_br_mg
city_3138609,Lima Duarte,38609,base.br,base.state_br_mg
city_3138625,Limeira do Oeste,38625,base.br,base.state_br_mg
city_3138658,Lontra,38658,base.br,base.state_br_mg
city_3138674,Luisburgo,38674,base.br,base.state_br_mg
city_3138682,Luislândia,38682,base.br,base.state_br_mg
city_3138708,Luminárias,38708,base.br,base.state_br_mg
city_1507201,São Domingos do Capim,7201,base.br,base.state_br_pa
city_3138807,Luz,38807,base.br,base.state_br_mg
city_3138906,Machacalis,38906,base.br,base.state_br_mg
city_3139003,Machado,39003,base.br,base.state_br_mg
city_3139102,Madre de Deus de Minas,39102,base.br,base.state_br_mg
city_3139201,Malacacheta,39201,base.br,base.state_br_mg
city_3139250,Mamonas,39250,base.br,base.state_br_mg
city_3139300,Manga,39300,base.br,base.state_br_mg
city_3139409,Manhuaçu,39409,base.br,base.state_br_mg
city_3139508,Manhumirim,39508,base.br,base.state_br_mg
city_3139607,Mantena,39607,base.br,base.state_br_mg
city_1100403,Alto Paraíso,403,base.br,base.state_br_ro
city_1507300,São Félix do Xingu,7300,base.br,base.state_br_pa
city_3139706,Maravilhas,39706,base.br,base.state_br_mg
city_3139805,Mar de Espanha,39805,base.br,base.state_br_mg
city_3139904,Maria da Fé,39904,base.br,base.state_br_mg
city_3140001,Mariana,40001,base.br,base.state_br_mg
city_3140100,Marilac,40100,base.br,base.state_br_mg
city_3140159,Mário Campos,40159,base.br,base.state_br_mg
city_3140209,Maripá de Minas,40209,base.br,base.state_br_mg
city_3140308,Marliéria,40308,base.br,base.state_br_mg
city_3140407,Marmelópolis,40407,base.br,base.state_br_mg
city_3140506,Martinho Campos,40506,base.br,base.state_br_mg
city_1507409,São Francisco do Pará,7409,base.br,base.state_br_pa
city_3140530,Martins Soares,40530,base.br,base.state_br_mg
city_3140555,Mata Verde,40555,base.br,base.state_br_mg
city_3140605,Materlândia,40605,base.br,base.state_br_mg
city_3140704,Mateus Leme,40704,base.br,base.state_br_mg
city_3140803,Matias Barbosa,40803,base.br,base.state_br_mg
city_3140852,Matias Cardoso,40852,base.br,base.state_br_mg
city_3140902,Matipó,40902,base.br,base.state_br_mg
city_3141009,Mato Verde,41009,base.br,base.state_br_mg
city_3141108,Matozinhos,41108,base.br,base.state_br_mg
city_3141207,Matutina,41207,base.br,base.state_br_mg
city_1507458,São Geraldo do Araguaia,7458,base.br,base.state_br_pa
city_3141306,Medeiros,41306,base.br,base.state_br_mg
city_3141405,Medina,41405,base.br,base.state_br_mg
city_3141504,Mendes Pimentel,41504,base.br,base.state_br_mg
city_3141603,Mercês,41603,base.br,base.state_br_mg
city_3141702,Mesquita,41702,base.br,base.state_br_mg
city_3141801,Minas Novas,41801,base.br,base.state_br_mg
city_3141900,Minduri,41900,base.br,base.state_br_mg
city_3142007,Mirabela,42007,base.br,base.state_br_mg
city_3142106,Miradouro,42106,base.br,base.state_br_mg
city_3142205,Miraí,42205,base.br,base.state_br_mg
city_1507466,São João da Ponta,7466,base.br,base.state_br_pa
city_3142254,Miravânia,42254,base.br,base.state_br_mg
city_3142304,Moeda,42304,base.br,base.state_br_mg
city_3142403,Moema,42403,base.br,base.state_br_mg
city_3142502,Monjolos,42502,base.br,base.state_br_mg
city_3142601,Monsenhor Paulo,42601,base.br,base.state_br_mg
city_3142700,Montalvânia,42700,base.br,base.state_br_mg
city_3142809,Monte Alegre de Minas,42809,base.br,base.state_br_mg
city_3142908,Monte Azul,42908,base.br,base.state_br_mg
city_3143005,Monte Belo,43005,base.br,base.state_br_mg
city_3143104,Monte Carmelo,43104,base.br,base.state_br_mg
city_1507474,São João de Pirabas,7474,base.br,base.state_br_pa
city_3143153,Monte Formoso,43153,base.br,base.state_br_mg
city_3143203,Monte Santo de Minas,43203,base.br,base.state_br_mg
city_3143302,Montes Claros,43302,base.br,base.state_br_mg
city_3143401,Monte Sião,43401,base.br,base.state_br_mg
city_3143450,Montezuma,43450,base.br,base.state_br_mg
city_3143500,Morada Nova de Minas,43500,base.br,base.state_br_mg
city_3143609,Morro da Garça,43609,base.br,base.state_br_mg
city_3143708,Morro do Pilar,43708,base.br,base.state_br_mg
city_3143807,Munhoz,43807,base.br,base.state_br_mg
city_3143906,Muriaé,43906,base.br,base.state_br_mg
city_1507508,São João do Araguaia,7508,base.br,base.state_br_pa
city_3144003,Mutum,44003,base.br,base.state_br_mg
city_3144102,Muzambinho,44102,base.br,base.state_br_mg
city_3144201,Nacip Raydan,44201,base.br,base.state_br_mg
city_3144300,Nanuque,44300,base.br,base.state_br_mg
city_3144359,Naque,44359,base.br,base.state_br_mg
city_3144375,Natalândia,44375,base.br,base.state_br_mg
city_3144409,Natércia,44409,base.br,base.state_br_mg
city_3144508,Nazareno,44508,base.br,base.state_br_mg
city_3144607,Nepomuceno,44607,base.br,base.state_br_mg
city_3144656,Ninheira,44656,base.br,base.state_br_mg
city_1507607,São Miguel do Guamá,7607,base.br,base.state_br_pa
city_3144672,Nova Belém,44672,base.br,base.state_br_mg
city_3144706,Nova Era,44706,base.br,base.state_br_mg
city_3144805,Nova Lima,44805,base.br,base.state_br_mg
city_3144904,Nova Módica,44904,base.br,base.state_br_mg
city_3145000,Nova Ponte,45000,base.br,base.state_br_mg
city_3145059,Nova Porteirinha,45059,base.br,base.state_br_mg
city_3145109,Nova Resende,45109,base.br,base.state_br_mg
city_3145208,Nova Serrana,45208,base.br,base.state_br_mg
city_3145307,Novo Cruzeiro,45307,base.br,base.state_br_mg
city_3145356,Novo Oriente de Minas,45356,base.br,base.state_br_mg
city_1507706,São Sebastião da Boa Vista,7706,base.br,base.state_br_pa
city_3145372,Novorizonte,45372,base.br,base.state_br_mg
city_3145406,Olaria,45406,base.br,base.state_br_mg
city_3145455,Olhos-d'Água,45455,base.br,base.state_br_mg
city_3145505,Olímpio Noronha,45505,base.br,base.state_br_mg
city_3145604,Oliveira,45604,base.br,base.state_br_mg
city_3145703,Oliveira Fortes,45703,base.br,base.state_br_mg
city_3145802,Onça de Pitangui,45802,base.br,base.state_br_mg
city_3145851,Oratórios,45851,base.br,base.state_br_mg
city_3145877,Orizânia,45877,base.br,base.state_br_mg
city_3145901,Ouro Branco,45901,base.br,base.state_br_mg
city_1507755,Sapucaia,7755,base.br,base.state_br_pa
city_3146008,Ouro Fino,46008,base.br,base.state_br_mg
city_3146107,Ouro Preto,46107,base.br,base.state_br_mg
city_3146206,Ouro Verde de Minas,46206,base.br,base.state_br_mg
city_3146255,Padre Carvalho,46255,base.br,base.state_br_mg
city_3146305,Padre Paraíso,46305,base.br,base.state_br_mg
city_3146404,Paineiras,46404,base.br,base.state_br_mg
city_3146503,Pains,46503,base.br,base.state_br_mg
city_3146552,Pai Pedro,46552,base.br,base.state_br_mg
city_3146602,Paiva,46602,base.br,base.state_br_mg
city_3146701,Palma,46701,base.br,base.state_br_mg
city_1507805,Senador José Porfírio,7805,base.br,base.state_br_pa
city_3146750,Palmópolis,46750,base.br,base.state_br_mg
city_3146909,Papagaios,46909,base.br,base.state_br_mg
city_3147006,Paracatu,47006,base.br,base.state_br_mg
city_3147105,Pará de Minas,47105,base.br,base.state_br_mg
city_3147204,Paraguaçu,47204,base.br,base.state_br_mg
city_3147303,Paraisópolis,47303,base.br,base.state_br_mg
city_3147402,Paraopeba,47402,base.br,base.state_br_mg
city_3147501,Passabém,47501,base.br,base.state_br_mg
city_3147600,Passa Quatro,47600,base.br,base.state_br_mg
city_3147709,Passa Tempo,47709,base.br,base.state_br_mg
city_1100452,Buritis,452,base.br,base.state_br_ro
city_1507904,Soure,7904,base.br,base.state_br_pa
city_3147808,Passa-Vinte,47808,base.br,base.state_br_mg
city_3147907,Passos,47907,base.br,base.state_br_mg
city_3147956,Patis,47956,base.br,base.state_br_mg
city_3148004,Patos de Minas,48004,base.br,base.state_br_mg
city_3148103,Patrocínio,48103,base.br,base.state_br_mg
city_3148202,Patrocínio do Muriaé,48202,base.br,base.state_br_mg
city_3148301,Paula Cândido,48301,base.br,base.state_br_mg
city_3148400,Paulistas,48400,base.br,base.state_br_mg
city_3148509,Pavão,48509,base.br,base.state_br_mg
city_3148608,Peçanha,48608,base.br,base.state_br_mg
city_1507953,Tailândia,7953,base.br,base.state_br_pa
city_3148707,Pedra Azul,48707,base.br,base.state_br_mg
city_3148756,Pedra Bonita,48756,base.br,base.state_br_mg
city_3148806,Pedra do Anta,48806,base.br,base.state_br_mg
city_3148905,Pedra do Indaiá,48905,base.br,base.state_br_mg
city_3149002,Pedra Dourada,49002,base.br,base.state_br_mg
city_3149101,Pedralva,49101,base.br,base.state_br_mg
city_3149150,Pedras de Maria da Cruz,49150,base.br,base.state_br_mg
city_3149200,Pedrinópolis,49200,base.br,base.state_br_mg
city_3149309,Pedro Leopoldo,49309,base.br,base.state_br_mg
city_3149408,Pedro Teixeira,49408,base.br,base.state_br_mg
city_1507961,Terra Alta,7961,base.br,base.state_br_pa
city_3149507,Pequeri,49507,base.br,base.state_br_mg
city_3149606,Pequi,49606,base.br,base.state_br_mg
city_3149705,Perdigão,49705,base.br,base.state_br_mg
city_3149804,Perdizes,49804,base.br,base.state_br_mg
city_3149903,Perdões,49903,base.br,base.state_br_mg
city_3149952,Periquito,49952,base.br,base.state_br_mg
city_3150000,Pescador,50000,base.br,base.state_br_mg
city_3150109,Piau,50109,base.br,base.state_br_mg
city_3150158,Piedade de Caratinga,50158,base.br,base.state_br_mg
city_3150208,Piedade de Ponte Nova,50208,base.br,base.state_br_mg
city_1507979,Terra Santa,7979,base.br,base.state_br_pa
city_3150307,Piedade do Rio Grande,50307,base.br,base.state_br_mg
city_3150406,Piedade dos Gerais,50406,base.br,base.state_br_mg
city_3150505,Pimenta,50505,base.br,base.state_br_mg
city_3150539,Pingo-d'Água,50539,base.br,base.state_br_mg
city_3150570,Pintópolis,50570,base.br,base.state_br_mg
city_3150604,Piracema,50604,base.br,base.state_br_mg
city_3150703,Pirajuba,50703,base.br,base.state_br_mg
city_3150802,Piranga,50802,base.br,base.state_br_mg
city_3150901,Piranguçu,50901,base.br,base.state_br_mg
city_3151008,Piranguinho,51008,base.br,base.state_br_mg
city_1508001,Tomé-Açu,8001,base.br,base.state_br_pa
city_3151107,Pirapetinga,51107,base.br,base.state_br_mg
city_3151206,Pirapora,51206,base.br,base.state_br_mg
city_3151305,Piraúba,51305,base.br,base.state_br_mg
city_3151404,Pitangui,51404,base.br,base.state_br_mg
city_3151503,Piumhi,51503,base.br,base.state_br_mg
city_3151602,Planura,51602,base.br,base.state_br_mg
city_3151701,Poço Fundo,51701,base.br,base.state_br_mg
city_3151800,Poços de Caldas,51800,base.br,base.state_br_mg
city_3151909,Pocrane,51909,base.br,base.state_br_mg
city_3152006,Pompéu,52006,base.br,base.state_br_mg
city_1508035,Tracuateua,8035,base.br,base.state_br_pa
city_3152105,Ponte Nova,52105,base.br,base.state_br_mg
city_3152131,Ponto Chique,52131,base.br,base.state_br_mg
city_3152170,Ponto dos Volantes,52170,base.br,base.state_br_mg
city_3152204,Porteirinha,52204,base.br,base.state_br_mg
city_3152303,Porto Firme,52303,base.br,base.state_br_mg
city_3152402,Poté,52402,base.br,base.state_br_mg
city_3152501,Pouso Alegre,52501,base.br,base.state_br_mg
city_3152600,Pouso Alto,52600,base.br,base.state_br_mg
city_3152709,Prados,52709,base.br,base.state_br_mg
city_3152808,Prata,52808,base.br,base.state_br_mg
city_1508050,Trairão,8050,base.br,base.state_br_pa
city_3152907,Pratápolis,52907,base.br,base.state_br_mg
city_3153004,Pratinha,53004,base.br,base.state_br_mg
city_3153103,Presidente Bernardes,53103,base.br,base.state_br_mg
